City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
272,Acapulco,MX,2022-05-05 18:29:29,16.8634,-99.8901,85.82,66,100,9.22
273,Kirn,DE,2022-05-05 18:33:11,49.7833,7.45,59.81,78,100,1.92
274,Kaeo,NZ,2022-05-05 18:33:12,-35.1,173.7833,60.21,88,59,6.6
275,Santa Maria,BR,2022-05-05 18:28:38,-29.6842,-53.8069,70.9,60,75,4.61
276,Gualaceo,EC,2022-05-05 18:33:12,-2.9,-78.7833,65.86,84,100,6.55
277,Torbay,CA,2022-05-05 18:33:13,47.6666,-52.7314,48.58,75,100,17.27
278,Rupea,RO,2022-05-05 18:33:13,46.0333,25.2167,51.42,70,88,3.06
279,San Pedro De Lloc,PE,2022-05-05 18:33:14,-7.4328,-79.5058,72.54,67,40,13.09
280,Jacareacanga,BR,2022-05-05 18:33:14,-6.2222,-57.7528,86.49,69,24,2.8
281,Labytnangi,RU,2022-05-05 18:33:15,66.6572,66.4183,20.37,86,90,10.96
282,Lakes Entrance,AU,2022-05-05 18:33:15,-37.8811,147.981,41.16,88,3,6.96
283,Muros,ES,2022-05-05 18:33:16,42.7762,-9.0603,63.16,71,5,11.61
284,Sechura,PE,2022-05-05 18:33:16,-5.5569,-80.8222,77.99,57,54,11.59
285,Sao Filipe,CV,2022-05-05 18:33:17,14.8961,-24.4956,73.78,77,83,6.44
286,Bhag,PK,2022-05-05 18:33:17,29.0415,67.8239,89.58,27,0,6.4
287,Petropavlovsk-Kamchatskiy,RU,2022-05-05 18:33:17,53.0452,158.6483,27.19,100,0,4.47
288,Key West,US,2022-05-05 18:30:00,24.5557,-81.7826,89.6,69,20,10.36
289,Valley City,US,2022-05-05 18:33:18,46.9233,-98.0032,55.92,67,100,12.66
290,Nhulunbuy,AU,2022-05-05 18:33:19,-12.2333,136.7667,79.41,83,75,8.05
291,Laurel,US,2022-05-05 18:29:44,39.0993,-76.8483,67.73,70,100,6.91
292,Zhuhai,CN,2022-05-05 18:33:19,22.2769,113.5678,75.85,83,20,4.61
293,Hami,CN,2022-05-05 18:33:20,42.8,93.45,75.88,24,91,10.36
294,Port Hueneme,US,2022-05-05 18:33:20,34.1478,-119.1951,82.33,80,100,11.5
295,Saldanha,ZA,2022-05-05 18:33:20,-33.0117,17.9442,57.25,96,44,6.13
296,Letlhakane,BW,2022-05-05 18:33:21,-21.4167,25.5833,66.99,37,0,5.99
297,Muzaffarabad,PK,2022-05-05 18:33:21,34.37,73.4711,69.17,60,3,5.35
298,Tabuk,PH,2022-05-05 18:31:16,17.4189,121.4443,74.44,87,28,2.26
299,La Ronge,CA,2022-05-05 18:30:18,55.1001,-105.2842,39.45,81,75,14.97
300,Nantucket,US,2022-05-05 18:33:22,41.2835,-70.0995,62.74,55,0,13.8
301,Atar,MR,2022-05-05 18:33:23,20.5169,-13.0499,93.67,9,0,9.53
302,Anloga,GH,2022-05-05 18:33:23,5.7947,0.8973,83.35,78,100,12.26
303,Khvoynaya,RU,2022-05-05 18:33:24,58.9,34.5333,35.64,74,60,3.89
304,Januaria,BR,2022-05-05 18:33:24,-15.4833,-44.3667,88.18,36,94,2.35
305,Srednekolymsk,RU,2022-05-05 18:33:25,67.45,153.6833,26.37,92,100,4.47
306,Maldonado,UY,2022-05-05 18:33:25,-34.6667,-54.9167,69.19,57,100,3.83
307,Saverne,FR,2022-05-05 18:33:26,48.8333,7.25,55.71,83,100,2.42
308,Upernavik,GL,2022-05-05 18:33:26,72.7868,-56.1549,14.94,79,45,7.58
309,Vallenar,CL,2022-05-05 18:31:11,-28.5708,-70.7581,76.51,34,100,5.77
310,Abnub,EG,2022-05-05 18:33:27,27.2696,31.1511,74.26,28,0,9.46
311,Goundam,ML,2022-05-05 18:33:28,16.4145,-3.6708,97.86,11,100,7.09
312,Kisangani,CD,2022-05-05 18:33:28,0.5167,25.2,75.69,81,100,2.35
313,Aksarka,RU,2022-05-05 18:33:29,66.5606,67.7975,17.71,83,27,12.55
314,Mandalgovi,MN,2022-05-05 18:33:29,45.7625,106.2708,37.65,34,100,9.89
315,Caico,BR,2022-05-05 18:33:30,-6.4583,-37.0978,90.88,40,100,18.28
316,Stary Sacz,PL,2022-05-05 18:33:30,49.5636,20.635,59.4,74,94,4.45
317,Nagua,DO,2022-05-05 18:33:31,19.3832,-69.8474,86.31,70,20,6.91
318,Kokopo,PG,2022-05-05 18:34:31,-4.352,152.2633,76.96,87,94,5.19
319,Mogadishu,SO,2022-05-05 18:33:31,2.0371,45.3438,82.33,78,90,15.46
320,Klaksvik,FO,2022-05-05 18:34:32,62.2266,-6.589,47.32,81,100,19.48
321,Massakory,TD,2022-05-05 18:34:32,12.996,15.7293,95.59,22,100,5.46
322,Cayenne,GF,2022-05-05 18:34:32,4.9333,-52.3333,84.24,1,75,8.05
323,Basudebpur,IN,2022-05-05 18:34:33,21.1353,86.7386,82.36,82,41,6.82
324,Florianopolis,BR,2022-05-05 18:33:29,-27.6146,-48.5012,73.69,64,40,17.27
325,Mahibadhoo,MV,2022-05-05 18:34:34,3.7833,72.9667,82.04,77,100,9.98
326,Djambala,CG,2022-05-05 18:34:34,-2.5447,14.7533,72.05,83,100,2.39
327,Dudinka,RU,2022-05-05 18:32:18,69.4058,86.1778,16.63,91,100,15.73
328,Nicoya,CR,2022-05-05 18:34:35,10.1483,-85.452,85.89,63,100,2.26
329,Korla,CN,2022-05-05 18:34:35,41.7597,86.1469,77.25,24,100,14.16
330,Broome,US,2022-05-05 18:34:36,42.2506,-75.833,67.53,37,0,4.0
331,Okhotsk,RU,2022-05-05 18:34:37,59.3833,143.3,28.44,96,94,6.49
332,Balabac,PH,2022-05-05 18:34:37,7.9868,117.0645,82.6,81,95,14.07
333,Russell,US,2022-05-05 18:34:38,32.3502,-85.1999,89.91,52,0,8.05
334,Loreto,MX,2022-05-05 18:34:20,22.2667,-101.9667,83.07,16,0,7.34
335,Los Llanos De Aridane,ES,2022-05-05 18:34:38,28.6585,-17.9182,64.15,81,75,10.36
336,Ust-Nera,RU,2022-05-05 18:32:21,64.5667,143.2,25.07,95,98,5.48
337,Huarmey,PE,2022-05-05 18:34:39,-10.0681,-78.1522,71.42,74,66,10.96
338,Joshimath,IN,2022-05-05 18:34:39,30.5667,79.5667,61.16,77,100,1.05
339,Lompoc,US,2022-05-05 18:34:40,34.6391,-120.4579,68.92,85,40,6.91
340,Yingkou,CN,2022-05-05 18:34:40,40.6648,122.2283,57.56,62,100,8.25
341,Brownwood,US,2022-05-05 18:33:27,31.7093,-98.9912,76.32,63,80,13.58
342,Anadyr,RU,2022-05-05 18:34:41,64.75,177.4833,27.1,74,20,8.95
343,Bhum,IN,2022-05-05 18:34:41,18.4667,75.6667,91.24,17,0,7.78
344,Salo,IT,2022-05-05 18:34:42,45.6086,10.531,58.86,90,100,4.65
345,Manokwari,ID,2022-05-05 18:33:46,-0.8667,134.0833,78.73,83,97,2.28
346,Wum,CM,2022-05-05 18:34:42,6.3833,10.0667,66.56,95,100,0.81
347,Alyangula,AU,2022-05-05 18:34:43,-13.8483,136.4192,73.27,94,75,0.0
348,Limoeiro Do Ajuru,BR,2022-05-05 18:34:43,-1.8953,-49.3806,81.75,83,86,6.73
349,Ribas Do Rio Pardo,BR,2022-05-05 18:34:44,-20.4431,-53.7592,75.11,44,0,2.51
350,Makat,KZ,2022-05-05 18:34:44,47.6469,53.3463,66.25,29,100,6.2
351,Canecas,PT,2022-05-05 18:34:44,38.8132,-9.2268,72.55,58,0,14.97
352,Kyra,RU,2022-05-05 18:34:45,49.5776,111.9753,26.38,63,0,7.05
353,Isagarh,IN,2022-05-05 18:34:45,24.8333,77.8833,89.37,18,2,3.11
354,San Cristobal,VE,2022-05-05 18:34:46,7.7669,-72.225,75.38,81,100,5.61
355,Mayma,RU,2022-05-05 18:34:46,52.0197,85.9114,50.34,60,57,3.74
356,Aksu,CN,2022-05-05 18:34:47,41.1231,80.2644,76.01,21,100,3.85
357,Hirara,JP,2022-05-05 18:34:47,24.8,125.2833,78.08,86,100,20.45
358,Faanui,PF,2022-05-05 18:34:48,-16.4833,-151.75,81.36,73,43,7.36
359,Ancud,CL,2022-05-05 18:33:05,-41.8697,-73.8203,53.98,92,98,14.63
360,Kendal,GB,2022-05-05 18:34:48,54.3268,-2.7476,58.84,91,40,6.17
361,Xuddur,SO,2022-05-05 18:32:29,4.1213,43.8894,76.69,75,9,11.52
362,Moron,AR,2022-05-05 18:34:49,-34.6534,-58.6198,70.95,58,85,4.41
363,Astana,KZ,2022-05-05 18:35:47,51.1801,71.446,49.95,87,0,6.71
364,Sulphur Springs,US,2022-05-05 18:35:49,33.1385,-95.6011,69.75,94,100,10.36
365,Tracy,US,2022-05-05 18:35:49,37.7397,-121.4252,75.85,36,56,4.0
366,Norsup,VU,2022-05-05 18:35:50,-16.0667,167.3833,78.49,84,7,7.23
367,Aguimes,ES,2022-05-05 18:35:50,27.9054,-15.4461,68.67,64,20,25.32
368,Alofi,NU,2022-05-05 18:33:39,-19.0595,-169.9187,73.29,88,36,5.75
369,Fiumicino,IT,2022-05-05 18:35:52,41.7675,12.2291,66.65,77,0,3.44
370,Manaure,CO,2022-05-05 18:35:53,11.7751,-72.4445,89.62,55,100,15.01
371,Almeirim,BR,2022-05-05 18:35:53,-1.5233,-52.5817,83.77,74,49,4.88
372,Edd,ER,2022-05-05 18:35:54,13.9297,41.6925,89.22,60,4,7.99
373,Kavieng,PG,2022-05-05 18:35:55,-2.5744,150.7967,82.74,78,100,12.68
374,Vredendal,ZA,2022-05-05 18:35:55,-31.6683,18.5012,62.44,56,0,5.61
375,Tanout,NE,2022-05-05 18:35:56,14.9709,8.8879,94.87,11,73,11.27
376,Gorontalo,ID,2022-05-05 18:35:56,0.5412,123.0595,75.11,95,100,3.58
377,Clovis,US,2022-05-05 18:34:17,36.8252,-119.7029,87.84,29,75,6.91
378,Yulara,AU,2022-05-05 18:35:57,-25.2406,130.9889,44.44,57,0,5.75
379,Belyy Yar,RU,2022-05-05 18:35:57,53.6039,91.3903,39.09,48,43,2.24
380,Nattam,IN,2022-05-05 18:35:58,10.2333,78.2333,86.45,75,100,4.68
381,Ulundi,ZA,2022-05-05 18:35:58,-28.3352,31.4162,60.76,78,0,3.33
382,Cedar City,US,2022-05-05 18:35:59,37.6775,-113.0619,67.39,24,0,13.8
383,Aden,YE,2022-05-05 18:35:45,12.7794,45.0367,86.22,60,0,5.35
384,Belmonte,BR,2022-05-05 18:35:59,-15.8631,-38.8828,82.54,74,0,10.98
385,Charyshskoye,RU,2022-05-05 18:36:00,51.3978,83.5598,49.3,63,72,3.47
386,Herzberg,DE,2022-05-05 18:36:00,51.6869,13.2202,60.78,36,75,5.75
387,Hay River,CA,2022-05-05 18:34:55,60.8156,-115.7999,58.98,26,20,6.91
388,Sainte-Anne-Des-Monts,CA,2022-05-05 18:36:01,49.124,-66.4924,40.87,60,100,21.85
389,Pangai,TO,2022-05-05 18:36:01,-19.8,-174.35,71.71,94,20,0.0
390,Egvekinot,RU,2022-05-05 18:36:02,66.3167,-179.1667,13.96,83,75,0.36
391,Rawson,AR,2022-05-05 18:36:02,-43.3002,-65.1023,66.38,38,83,8.68
392,Luganville,VU,2022-05-05 18:36:02,-15.5333,167.1667,78.03,85,8,4.03
393,Mehamn,NO,2022-05-05 18:36:03,71.0357,27.8492,33.51,77,100,12.1
394,Champerico,GT,2022-05-05 18:36:03,14.3,-91.9167,88.34,64,100,9.35
395,Nuuk,GL,2022-05-05 18:36:04,64.1835,-51.7216,34.41,55,40,5.75
396,Solnechnyy,RU,2022-05-05 18:36:04,50.7214,136.6319,39.67,96,100,2.82
397,Dongsheng,CN,2022-05-05 18:36:05,39.8161,109.9776,49.08,38,26,19.15
398,Belgrade,RS,2022-05-05 18:33:09,44.804,20.4651,71.26,46,0,10.36
399,Bathsheba,BB,2022-05-05 18:36:05,13.2167,-59.5167,84.81,70,40,20.71
400,Samarai,PG,2022-05-05 18:36:06,-10.6167,150.6667,81.77,79,79,5.66
401,Koslan,RU,2022-05-05 18:36:07,63.4564,48.8989,26.53,86,95,4.12
402,Charters Towers,AU,2022-05-05 18:36:07,-20.1,146.2667,70.7,78,1,5.01
403,Santa Marta,CO,2022-05-05 18:32:25,11.2408,-74.199,93.25,55,75,6.91
404,Rock Sound,BS,2022-05-05 18:36:08,24.9,-76.2,77.86,74,0,5.64
405,Stavern,NO,2022-05-05 18:36:08,59.0,10.0333,59.72,40,11,9.04
406,Shieli,KZ,2022-05-05 18:36:09,44.1667,66.75,75.94,37,87,6.4
407,Serebryansk,KZ,2022-05-05 18:36:09,49.6925,83.2892,52.86,57,100,1.07
408,Kande,TG,2022-05-05 18:36:10,9.9578,1.0447,86.34,76,100,10.22
409,Aviles,ES,2022-05-05 18:36:10,43.5547,-5.9248,61.77,73,20,6.91
410,Udachnyy,RU,2022-05-05 18:34:00,66.4167,112.4,32.45,86,100,5.86
411,Luwuk,ID,2022-05-05 18:37:11,-0.9516,122.7875,79.7,84,100,1.3
412,Ilulissat,GL,2022-05-05 18:37:11,69.2167,-51.1,24.82,54,0,10.36
413,Verkhnyaya Inta,RU,2022-05-05 18:37:12,65.9811,60.3094,25.57,92,100,8.21
414,Solwezi,ZM,2022-05-05 18:37:12,-12.1688,26.3894,64.45,74,81,3.74
415,Kasane,BW,2022-05-05 18:37:13,-17.8167,25.15,60.89,77,0,3.44
416,Tsuyama,JP,2022-05-05 18:37:13,35.05,134.0,52.83,98,100,2.62
417,Saint-Pierre,RE,2022-05-05 18:37:14,-21.3393,55.4781,76.68,78,0,27.63
418,Bara,NG,2022-05-05 18:34:20,10.3744,10.7288,92.62,37,100,10.11
419,Gizo,SB,2022-05-05 18:37:14,-8.103,156.8419,82.26,74,90,5.19
420,Makueni,KE,2022-05-05 18:37:15,-1.8041,37.6203,67.33,81,99,3.13
421,Naze,JP,2022-05-05 18:37:15,28.3667,129.4833,67.12,89,100,10.16
422,Fairview,US,2022-05-05 18:37:16,40.8126,-73.999,74.88,40,0,8.05
423,Menemen,TR,2022-05-05 18:37:16,38.6075,27.0694,64.18,55,0,4.61
424,Urumqi,CN,2022-05-05 18:37:17,43.801,87.6005,67.15,56,0,13.42
425,Nikki,BJ,2022-05-05 18:37:17,9.9401,3.2108,87.49,48,100,9.08
426,Neuquen,AR,2022-05-05 18:37:18,-38.9516,-68.0591,69.69,35,0,8.05
427,Gimli,CA,2022-05-05 18:37:18,50.6336,-96.9907,46.42,71,17,16.11
428,Senekal,ZA,2022-05-05 18:37:19,-28.3197,27.6208,56.32,44,0,2.64
429,Tay Ninh,VN,2022-05-05 18:37:21,11.3,106.1,79.57,87,100,3.56
430,Kazanskaya,RU,2022-05-05 18:37:22,45.4106,40.4361,49.19,97,100,9.6
431,Bambanglipuro,ID,2022-05-05 18:37:22,-7.95,110.2833,76.44,92,10,3.42
432,Olafsvik,IS,2022-05-05 18:37:23,64.8945,-23.7142,37.36,81,100,7.72
433,Kabanjahe,ID,2022-05-05 18:37:23,3.1001,98.4908,64.98,97,100,4.16
434,Arlit,NE,2022-05-05 18:37:24,18.7369,7.3853,97.72,10,91,8.48
435,Show Low,US,2022-05-05 18:32:38,34.2542,-110.0298,69.08,17,0,5.75
436,Melo,UY,2022-05-05 18:37:24,-32.3667,-54.1833,66.04,66,47,4.65
437,Punjai Puliyampatti,IN,2022-05-05 18:37:25,11.35,77.2,81.64,78,100,8.12
438,Daru,PG,2022-05-05 18:37:25,-9.0763,143.2092,78.22,89,99,11.21
439,Oranjestad,AW,2022-05-05 18:33:08,12.524,-70.027,87.75,62,75,20.71
440,Darovskoy,RU,2022-05-05 18:37:26,58.77,47.9564,30.65,66,12,5.68
441,Sisimiut,GL,2022-05-05 18:37:26,66.9395,-53.6735,29.86,58,4,4.92
442,Tateyama,JP,2022-05-05 18:37:27,34.9833,139.8667,59.09,82,100,9.33
443,Praya,CV,2022-05-05 18:37:27,14.9215,-23.5087,79.34,50,0,17.27
444,Fujin,CN,2022-05-05 18:37:27,47.26,132.0322,61.11,75,100,11.81
445,Kudahuvadhoo,MV,2022-05-05 18:37:28,2.6708,72.8944,82.36,76,100,12.28
446,Dayong,CN,2022-05-05 18:37:28,25.0209,118.2898,68.63,80,100,0.85
447,Sulphur,US,2022-05-05 18:34:43,30.2366,-93.3774,84.18,72,100,24.16
448,Puro,PH,2022-05-05 18:37:29,12.4841,123.3827,80.76,82,40,10.22
449,Sarai Naurang,PK,2022-05-05 18:37:29,32.8259,70.7814,82.0,35,10,9.22
450,Uarini,BR,2022-05-05 18:37:30,-2.99,-65.1083,84.24,72,77,1.86
451,Taltal,CL,2022-05-05 18:37:30,-25.4,-70.4833,66.09,74,100,6.4
452,Havre-Saint-Pierre,CA,2022-05-05 18:37:31,50.2334,-63.5986,37.4,62,98,17.05
453,Kasongo-Lunda,CD,2022-05-05 18:37:31,-6.4667,16.8167,75.6,75,73,1.92
454,Contai,IN,2022-05-05 18:37:32,21.7786,87.7536,82.02,80,3,8.88
455,Alice Town,BS,2022-05-05 18:37:32,25.7167,-79.3,79.2,69,1,2.77
456,Leningradskiy,RU,2022-05-05 18:38:33,69.3833,178.4167,11.89,95,60,4.45
457,Prince Albert,CA,2022-05-05 18:34:34,53.2001,-105.7677,64.35,42,75,3.44
458,Tuy Hoa,VN,2022-05-05 18:38:33,13.0833,109.3,75.97,93,100,4.16
459,Namie,JP,2022-05-05 18:38:34,37.4833,141.0,53.55,80,0,3.02
460,Petatlan,MX,2022-05-05 18:38:34,17.5167,-101.2667,84.0,38,19,7.45
461,Wawa,NG,2022-05-05 18:38:35,9.9022,4.4192,91.78,39,100,2.42
462,Bontang,ID,2022-05-05 18:38:35,0.1333,117.5,78.46,86,89,2.08
463,Araguacu,BR,2022-05-05 18:38:35,-12.9306,-49.8264,89.44,47,89,2.62
464,Guarapari,BR,2022-05-05 18:38:36,-20.6667,-40.4975,78.89,74,3,1.57
465,Kailua,US,2022-05-05 18:38:36,21.4022,-157.7394,75.15,83,100,3.0
466,Dingli,MT,2022-05-05 18:38:37,35.8614,14.3822,63.81,77,0,28.77
467,Taoudenni,ML,2022-05-05 18:38:37,22.6783,-3.9836,95.52,10,16,7.47
468,Marawi,PH,2022-05-05 18:38:38,7.9986,124.2928,69.13,94,36,1.72
469,Usinsk,RU,2022-05-05 18:38:38,65.9939,57.5281,25.99,79,100,12.68
470,Providencia,MX,2022-05-05 18:38:39,28.7167,-111.5833,91.2,31,0,7.0
471,Ust-Ishim,RU,2022-05-05 18:38:39,57.6935,71.1665,50.31,55,100,5.68
472,Aklavik,CA,2022-05-05 18:33:58,68.2191,-135.0107,26.6,74,100,10.36
473,Trairi,BR,2022-05-05 18:38:40,-3.2778,-39.2689,80.55,82,91,10.98
474,Bairiki,KI,2022-05-05 18:38:40,1.3292,172.9752,78.8,89,40,12.66
475,Bezhetsk,RU,2022-05-05 18:38:41,57.7851,36.6965,37.54,62,79,5.73
476,Pagudpud,PH,2022-05-05 18:38:41,18.5616,120.7868,79.54,84,91,2.98
477,Talcahuano,CL,2022-05-05 18:38:41,-36.7167,-73.1167,53.28,100,100,0.0
478,Ornskoldsvik,SE,2022-05-05 18:35:32,63.2909,18.7153,49.15,61,100,5.75
479,Santa Quiteria,BR,2022-05-05 18:38:42,-4.3319,-40.1567,82.81,73,70,4.68
480,Iskateley,RU,2022-05-05 18:38:42,67.6803,53.1512,15.06,87,99,8.48
481,Ca Mau,VN,2022-05-05 18:38:43,9.1769,105.15,79.54,87,77,5.39
482,Mizdah,LY,2022-05-05 18:38:43,31.4451,12.9801,85.91,13,100,12.17
483,Saint Anthony,US,2022-05-05 18:36:41,45.0205,-93.218,65.25,46,75,6.91
484,Quelimane,MZ,2022-05-05 18:38:44,-17.8786,36.8883,75.15,88,40,3.44
485,Long,TH,2022-05-05 18:38:44,18.0761,99.8326,85.3,66,27,1.07
486,Lagoa,PT,2022-05-05 18:38:44,39.05,-27.9833,61.99,85,100,27.07
487,Pierre,US,2022-05-05 18:38:45,44.3683,-100.351,58.86,55,75,11.01
488,Beni Mazar,EG,2022-05-05 18:38:45,28.4962,30.8029,71.1,32,0,21.07
489,Tucurui,BR,2022-05-05 18:38:46,-3.7661,-49.6725,85.46,71,57,2.57
490,Korop,UA,2022-05-05 18:38:46,51.5664,32.9586,42.4,66,20,5.32
491,Rwamagana,RW,2022-05-05 18:38:47,-1.9487,30.4347,65.64,96,43,2.21
492,Hasaki,JP,2022-05-05 18:38:47,35.7333,140.8333,59.4,80,100,9.91
493,Katsina,NG,2022-05-05 18:38:47,12.9894,7.6006,95.18,16,72,10.2
494,Lahij,YE,2022-05-05 18:38:48,13.1667,44.5833,84.18,39,5,4.47
495,Bjornevatn,NO,2022-05-05 18:38:48,69.6672,29.9847,37.74,65,75,13.8
496,La Libertad,EC,2022-05-05 18:38:49,-2.2333,-80.9,78.46,78,0,6.91
497,Artyom,AZ,2022-05-05 18:38:49,40.4723,50.333,59.14,81,12,18.48
498,Grand Gaube,MU,2022-05-05 18:38:50,-20.0064,57.6608,77.4,82,11,5.99
499,Chifeng,CN,2022-05-05 18:38:50,42.2683,118.9636,49.05,42,100,19.39
500,Imphal,IN,2022-05-05 18:35:19,24.8167,93.95,65.26,90,42,2.21
501,Maniitsoq,GL,2022-05-05 18:38:51,65.4167,-52.9,29.37,65,2,4.18
502,Ferme-Neuve,CA,2022-05-05 18:38:51,46.7001,-75.4493,57.09,31,100,10.63
503,Hualmay,PE,2022-05-05 18:38:51,-11.0964,-77.6139,70.63,73,19,9.69
504,Mamlyutka,KZ,2022-05-05 18:39:52,54.9375,68.5394,54.43,43,100,8.59
505,Kangalassy,RU,2022-05-05 18:39:52,62.3464,129.9628,33.73,82,94,11.12
506,Smolyaninovo,RU,2022-05-05 18:39:53,43.2956,132.4675,44.06,88,94,2.95
507,Bay Roberts,CA,2022-05-05 18:39:53,47.5999,-53.2648,47.95,81,100,7.0
508,Camacha,PT,2022-05-05 18:39:55,33.0833,-16.3333,62.02,72,40,14.97
509,Portland,US,2022-05-05 18:38:11,45.5234,-122.6762,51.04,90,100,9.22
510,Iberia,US,2022-05-05 18:39:55,29.9502,-91.7507,85.05,65,75,21.85
511,Cuiluan,CN,2022-05-05 18:39:56,47.72,128.648,47.01,97,100,3.74
512,Villa Guerrero,MX,2022-05-05 18:39:56,18.8667,-99.65,82.02,17,16,6.38
513,Venice,US,2022-05-05 18:39:57,27.0998,-82.4543,91.98,71,0,11.5
514,Chulumani,BO,2022-05-05 18:39:57,-16.4096,-67.5263,78.3,48,28,5.79
515,Beloha,MG,2022-05-05 18:39:58,-25.1667,45.05,71.15,77,4,8.88
516,Virginia Beach,US,2022-05-05 18:35:37,36.8529,-75.978,71.06,72,46,1.01
517,Abu Dhabi,AE,2022-05-05 18:38:41,24.4667,54.3667,84.31,70,0,2.3
518,Labuhan,ID,2022-05-05 18:39:58,-6.8844,112.2051,78.71,85,6,4.43
519,Denizli,TR,2022-05-05 18:39:59,37.8402,29.0698,56.91,53,2,6.44
520,Coshocton,US,2022-05-05 18:39:59,40.272,-81.8596,62.98,72,100,1.99
521,Dunmore East,IE,2022-05-05 18:39:59,52.1514,-6.9861,59.22,69,100,9.84
522,Funtua,NG,2022-05-05 18:40:00,11.5233,7.3081,89.65,26,69,3.11
523,Evensk,RU,2022-05-05 18:40:00,61.95,159.2333,30.29,96,100,11.65
524,Svetlogorsk,BY,2022-05-05 18:40:01,52.6333,29.7333,43.43,61,98,4.52
525,Imbituba,BR,2022-05-05 18:38:32,-28.24,-48.6703,70.86,65,0,15.68
526,Banamba,ML,2022-05-05 18:40:02,13.55,-7.45,98.65,12,8,5.77
527,Anzio,IT,2022-05-05 18:40:02,41.4853,12.6179,69.39,65,100,12.73
528,Kavaratti,IN,2022-05-05 18:40:03,10.5669,72.642,85.26,72,100,9.91
529,Salinopolis,BR,2022-05-05 18:40:03,-0.6136,-47.3561,80.82,85,94,5.64
530,Yuanping,CN,2022-05-05 18:40:04,38.7153,112.7575,63.84,28,77,8.32
531,Nkowakowa,ZA,2022-05-05 18:40:04,-23.8878,30.2871,64.69,64,5,1.88
532,Road Town,VG,2022-05-05 18:40:05,18.4167,-64.6167,82.49,69,40,10.36
533,Ontario,US,2022-05-05 18:37:37,34.0633,-117.6509,88.43,47,20,5.75
534,Gao,ML,2022-05-05 18:40:05,16.6362,1.637,96.22,7,78,9.51
535,Pahrump,US,2022-05-05 18:40:06,36.2083,-115.9839,88.25,11,13,10.0
536,Nadym,RU,2022-05-05 18:40:06,65.5333,72.5167,9.72,91,5,4.92
537,Talakan,RU,2022-05-05 18:40:07,50.3167,130.3667,41.79,88,96,5.06
538,Necochea,AR,2022-05-05 18:40:07,-38.5473,-58.7368,67.53,51,100,11.27
539,Primo Tapia,MX,2022-05-05 18:40:08,32.22,-116.9172,78.94,58,15,11.36
540,Puerto Wilches,CO,2022-05-05 18:40:08,7.3483,-73.896,84.76,68,100,2.73
541,Arman,RU,2022-05-05 18:40:09,59.7,150.1667,30.02,96,100,7.29
542,Cabatuan,PH,2022-05-05 18:40:09,10.8794,122.486,77.54,85,77,7.58
543,Askarovo,RU,2022-05-05 18:40:10,53.3372,58.5089,41.95,64,75,15.66
544,Nelson Bay,AU,2022-05-05 18:40:10,-32.7167,152.15,62.01,89,99,1.99
